Leftname,Rightname,Label
/path/0014-1-11inv.png,/path/0014-1-21inv.png,1
/path/0025-6-21vni.png,/path/0025-6-22vni.png,1
/path/0025-8-42inv.png,/path/0027-4-21vni.png,0
/path/0029-3-12inv.png,/path/0029-8-22vni.png,1
/path/0012-2-32vni.png,/path/0005-6-31vni.png,0
/path/0024-2-21vni.png,/path/0024-1-22vni.png,1
/path/0024-8-11vni.png,/path/0003-3-12vni.png,0
/path/0029-2-11inv.png,/path/0029-6-11inv.png,1
/path/0050-7-21vni.png,/path/0012-3-31vni.png,0
/path/0003-6-21vni.png,/path/0004-4-32inv.png,0
/path/0005-6-32inv.png,/path/0004-2-12inv.png,0
/path/0016-1-11inv.png,/path/0022-7-22inv.png,0
/path/0047-4-11vni.png,/path/0047-8-21inv.png,1
/path/0025-8-11vni.png,/path/0025-6-31vni.png,1
/path/0018-7-11vni.png,/path/0018-7-31vni.png,1
/path/0017-6-12inv.png,/path/0013-8-31inv.png,0
/path/0005-8-33inv.png,/path/0013-3-23vni.png,0
/path/0004-8-23vni.png,/path/0023-1-22vni.png,0
/path/0020-8-22vni.png,/path/0020-3-21vni.png,1
/path/0042-4-31inv.png,/path/0042-6-12vni.png,1
/path/0022-2-11inv.png,/path/0023-6-12inv.png,0
/path/0024-3-31inv.png,/path/0024-2-31vni.png,1
/path/0013-8-21inv.png,/path/0013-4-12vni.png,1
/path/0025-1-41inv.png,/path/0013-3-12inv.png,0
/path/0029-4-11inv.png,/path/0029-3-33inv.png,1
/path/0025-8-12inv.png,/path/0029-8-31vni.png,0
/path/0012-6-22inv.png,/path/0012-6-32inv.png,1
/path/0012-8-21vni.png,/path/0024-2-21vni.png,0
/path/0004-8-22vni.png,/path/0017-2-11inv.png,0
/path/0020-7-12inv.png,/path/0047-7-11inv.png,0
/path/0026-3-31inv.png,/path/0026-7-31vni.png,1
/path/0005-8-21inv.png,/path/0005-8-33vni.png,1
/path/0021-4-31vni.png,/path/0002-8-11vni.png,0
/path/0023-2-21vni.png,/path/0023-6-21vni.png,1
/path/0014-1-12inv.png,/path/0014-4-21inv.png,1
/path/0005-8-21vni.png,/path/0005-8-11inv.png,1
/path/0025-3-11inv.png,/path/0025-6-32inv.png,1
/path/0016-4-11vni.png,/path/0016-3-23vni.png,1
/path/0016-6-32vni.png,/path/0041-1-21vni.png,0
/path/0029-6-22vni.png,/path/0028-6-21vni.png,0
/path/0016-7-11inv.png,/path/0016-6-21vni.png,1
/path/0025-4-12vni.png,/path/0025-6-11inv.png,1
/path/0023-6-22vni.png,/path/0023-1-33vni.png,1
/path/0012-6-12inv.png,/path/0012-3-31inv.png,1
/path/0023-7-21inv.png,/path/0029-6-22vni.png,0
/path/0025-4-11inv.png,/path/0025-1-43vni.png,1
/path/0029-7-12vni.png,/path/0029-4-31inv.png,1
/path/0005-2-21vni.png,/path/0005-1-31inv.png,1
/path/0025-4-22vni.png,/path/0012-4-21vni.png,0
/path/0041-1-12inv.png,/path/0005-7-11inv.png,0
/path/0017-1-24inv.png,/path/0017-1-14inv.png,1
/path/0016-1-31inv.png,/path/0025-8-11inv.png,0
/path/0025-4-41vni.png,/path/0025-3-43inv.png,1
/path/0012-7-23inv.png,/path/0012-2-31vni.png,1
/path/0014-1-31inv.png,/path/0014-2-21vni.png,1
/path/0012-3-13vni.png,/path/0027-3-11inv.png,0
/path/0024-6-31vni.png,/path/0020-4-11inv.png,0
/path/0024-8-32vni.png,/path/0024-3-32vni.png,1
/path/0018-4-11vni.png,/path/0021-3-21inv.png,0
/path/0014-8-31inv.png,/path/0014-8-21vni.png,1
/path/0017-3-13inv.png,/path/0017-1-14inv.png,1
/path/0012-7-21inv.png,/path/0050-2-31vni.png,0
/path/0028-1-31vni.png,/path/0014-7-11vni.png,0
/path/0024-1-32vni.png,/path/0024-2-11inv.png,1
/path/0041-1-11inv.png,/path/0041-7-31inv.png,1
/path/0023-1-12vni.png,/path/0023-1-11inv.png,1
/path/0029-8-23vni.png,/path/0029-8-12vni.png,1
/path/0017-1-13vni.png,/path/0017-2-32inv.png,1
